investigation_type,event_date,country,injury_severity,aircraft_damage,make,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_uninjured,weather_condition,month,year,survival_type,total_injured,state
Accident,1991-02-13,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,PALMER
Accident,1991-02-14,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,IMC,2,1991,Fatal,0.0,CROSSVILLE
Accident,1991-02-14,United States,Non-Fatal,Substantial,GULFSTREAM,No,2.0,turbo jet,Business,0.0,3.0,IMC,2,1991,Non-Fatal,0.0,CLEVELAND
Accident,1991-02-14,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Personal,0.0,2.0,UNK,2,1991,Non-Fatal,0.0,CONCORD
Accident,1991-02-15,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,IMC,2,1991,Fatal,0.0,KYBURZ
Accident,1991-02-15,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Personal,5.0,0.0,VMC,2,1991,Fatal,0.0,FALFURRIAS
Accident,1991-02-15,United States,Non-Fatal,Destroyed,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1991,Non-Fatal,1.0,GUYMON
Accident,1991-02-16,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Personal,4.0,0.0,IMC,2,1991,Fatal,0.0,FREDONIA
Accident,1991-02-16,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,3.0,VMC,2,1991,Non-Fatal,0.0,SO. LAKE TAHOE
Accident,1991-02-16,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1991,Non-Fatal,3.0,WICHITA FALLS
Accident,1991-02-16,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,2,1991,Non-Fatal,0.0,TIMBERON
Accident,1991-02-16,United States,Non-Fatal,Substantial,AERONCA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,UNION SPRINGS
Accident,1991-02-16,United States,Non-Fatal,Substantial,BELL,No,1.0,turbo shaft,Unknown,0.0,2.0,IMC,2,1991,Non-Fatal,1.0,KODIAK
Accident,1991-02-17,United States,Fatal,Destroyed,MCDONNELL DOUGLAS,No,2.0,turbo jet,Unknown,2.0,0.0,IMC,2,1991,Fatal,0.0,CLEVELAND
Accident,1991-02-17,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,2,1991,Non-Fatal,0.0,SAN CARLOS
Accident,1991-02-17,United States,Non-Fatal,Substantial,CESSNA,No,2.0,reciprocating,Executive/corporate,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,TRUCKEE
Accident,1991-02-17,United States,Non-Fatal,Substantial,CURTISS-WRIGHT,No,1.0,reciprocating,Other Work Use,0.0,3.0,VMC,2,1991,Non-Fatal,0.0,WATSONVILLE
Accident,1991-02-17,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1991,Non-Fatal,3.0,BULLHEAD CITY
Accident,1991-02-18,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Unknown,1.0,0.0,IMC,2,1991,Fatal,0.0,THORNTON
Incident,1991-02-18,United States,Fatal,Minor,AVIONS MARCEL DASSAULT,No,2.0,turbo jet,Business,0.0,7.0,VMC,2,1991,Fatal,0.0,EAGLE
Accident,1991-02-18,United States,Non-Fatal,Substantial,BEECH,No,2.0,reciprocating,Personal,0.0,3.0,VMC,2,1991,Non-Fatal,0.0,ROUNDUP
Accident,1991-02-18,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,IMC,2,1991,Non-Fatal,1.0,WALLKILL
Accident,1991-02-18,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,2,1991,Non-Fatal,0.0,ST. CLOUD
Accident,1991-02-18,United States,Non-Fatal,Substantial,ROCKWELL,No,1.0,reciprocating,Aerial Application,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,CORCORAN
Accident,1991-02-18,United States,Non-Fatal,Substantial,HUGHES,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,KNOWLES
Accident,1991-02-18,United States,Non-Fatal,Substantial,AIR TRACTOR,No,1.0,reciprocating,Aerial Application,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,PAVO
Accident,1991-02-18,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,BRUNSWICK
Accident,1991-02-19,United States,Non-Fatal,Destroyed,PIPER,No,2.0,reciprocating,Personal,0.0,0.0,IMC,2,1991,Non-Fatal,1.0,PUNXSUTAWNEY
Accident,1991-02-19,United States,Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,2.0,0.0,VMC,2,1991,Fatal,0.0,COTTAGE GROVE
Accident,1991-02-19,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,PANAMA CITY
Accident,1991-02-20,United States,Non-Fatal,Destroyed,HUGHES,No,1.0,reciprocating,Business,0.0,0.0,VMC,2,1991,Non-Fatal,3.0,NORTH MANKATO
Accident,1991-02-20,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,2,1991,Non-Fatal,0.0,NEWARK
Accident,1991-02-21,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,3.0,0.0,VMC,2,1991,Fatal,0.0,GLENDALE
Accident,1991-02-22,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Instructional,2.0,0.0,IMC,2,1991,Fatal,0.0,CARLSBAD
Accident,1991-02-22,United States,Fatal,Destroyed,MITSUBISHI,No,2.0,turbo prop,Unknown,3.0,0.0,VMC,2,1991,Fatal,0.0,TULSA
Accident,1991-02-22,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,MONROE
Accident,1991-02-22,United States,Non-Fatal,Substantial,FAIRCHILD HILLER,No,1.0,turbo shaft,Unknown,0.0,2.0,VMC,2,1991,Non-Fatal,1.0,LDL-BY-THE-SEA
Accident,1991-02-23,United States,Fatal,Destroyed,PARKER WARREN,Yes,1.0,reciprocating,Personal,1.0,0.0,VMC,2,1991,Fatal,0.0,POMPANO BEACH
Accident,1991-02-23,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,2,1991,Non-Fatal,1.0,EVERGLADES CITY
Accident,1991-02-23,United States,Non-Fatal,Substantial,GRUMMAN,No,1.0,reciprocating,Aerial Application,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,LIGHT
Accident,1991-02-24,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,IMC,2,1991,Fatal,0.0,WESTERN
Accident,1991-02-24,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,VMC,2,1991,Fatal,0.0,BONNYMAN
Accident,1991-02-24,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,4.0,VMC,2,1991,Non-Fatal,0.0,LOS ANGELES
Accident,1991-02-25,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Instructional,2.0,0.0,VMC,2,1991,Fatal,0.0,LA BELLE
Incident,1991-02-25,United States,Fatal,Minor,CESSNA,No,2.0,reciprocating,Business,0.0,6.0,VMC,2,1991,Fatal,0.0,FORT MORGAN
Accident,1991-02-25,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Business,0.0,2.0,VMC,2,1991,Non-Fatal,0.0,GLASGOW
Accident,1991-02-25,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,2,1991,Non-Fatal,2.0,VALKARIA
Accident,1991-02-25,United States,Non-Fatal,Substantial,NORTH AMERICAN,No,1.0,reciprocating,Ferry,0.0,0.0,VMC,2,1991,Non-Fatal,1.0,MESA
Accident,1991-02-25,United States,Non-Fatal,Substantial,BELLANCA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,COALINGA
Accident,1991-02-25,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,2,1991,Non-Fatal,0.0,DAVANT
Accident,1991-02-26,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,2,1991,Non-Fatal,0.0,PORT TOWNSEND
Accident,1991-02-26,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,FULLERTON
Accident,1991-02-26,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,WONDER LAKE
Accident,1991-02-27,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,VMC,2,1991,Fatal,2.0,OREGON CITY
Accident,1991-02-27,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Business,0.0,2.0,VMC,2,1991,Non-Fatal,0.0,ELWOOD
Accident,1991-02-27,United States,Non-Fatal,Substantial,CHAMPION,No,1.0,reciprocating,Personal,0.0,2.0,VMC,2,1991,Non-Fatal,0.0,FLAT TOP MTN.
Accident,1991-02-28,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Business,0.0,1.0,VMC,2,1991,Non-Fatal,0.0,SPRINGFIELD
Accident,1991-03-01,United States,Fatal,Destroyed,BEECH,No,2.0,reciprocating,Business,1.0,0.0,IMC,3,1991,Fatal,0.0,GREEN VALLEY
Accident,1991-03-01,United States,Fatal,Destroyed,PIPER,No,2.0,reciprocating,Personal,1.0,0.0,VMC,3,1991,Fatal,0.0,FORT CHAFFEE
Accident,1991-03-01,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Unknown,1.0,0.0,IMC,3,1991,Fatal,0.0,TAOS
Accident,1991-03-01,United States,Non-Fatal,Destroyed,PIPER,No,2.0,reciprocating,Personal,0.0,0.0,IMC,3,1991,Non-Fatal,1.0,SUCHES
Accident,1991-03-01,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,NASHUA
Accident,1991-03-01,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,JENSEN BEACH
Accident,1991-03-01,United States,Non-Fatal,Substantial,BELLANCA,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,FRIENDSWOOD
Accident,1991-03-01,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,GENESEE
Accident,1991-03-01,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,ANCHORAGE
Accident,1991-03-02,United States,Non-Fatal,Destroyed,PIPER,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,3,1991,Non-Fatal,2.0,PHILADELPHIA
Incident,1991-03-02,United States,Fatal,Minor,BRITISH AEROSPACE,No,4.0,turbo fan,Unknown,0.0,5.0,IMC,3,1991,Fatal,0.0,JACKSONVILLE
Accident,1991-03-02,United States,Non-Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,0.0,0.0,VMC,3,1991,Non-Fatal,2.0,CARMEL VALLEY
Accident,1991-03-02,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Personal,1.0,0.0,VMC,3,1991,Fatal,0.0,MONTEREY PARK
Accident,1991-03-02,United States,Non-Fatal,Substantial,BOEING,No,1.0,reciprocating,Other Work Use,0.0,3.0,VMC,3,1991,Non-Fatal,0.0,MARANA
Accident,1991-03-02,United States,Non-Fatal,Substantial,BOEING,No,1.0,reciprocating,Other Work Use,0.0,3.0,VMC,3,1991,Non-Fatal,0.0,MARANA
Accident,1991-03-02,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,RENO
Accident,1991-03-02,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,PACOIMA
Accident,1991-03-02,United States,Non-Fatal,Substantial,SHORT BROTHERS,No,2.0,turbo prop,Unknown,0.0,22.0,IMC,3,1991,Non-Fatal,0.0,CHICAGO
Accident,1991-03-03,United States,Non-Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,0.0,0.0,UNK,3,1991,Non-Fatal,4.0,WEST BROOKFIELD
Accident,1991-03-03,United States,Non-Fatal,Minor,CESSNA,No,1.0,reciprocating,Instructional,0.0,3.0,VMC,3,1991,Non-Fatal,0.0,VAN NUYS
Accident,1991-03-03,United States,Fatal,Destroyed,BOEING,No,2.0,turbo jet,Unknown,25.0,0.0,VMC,3,1991,Fatal,0.0,COLORADO SPGS
Accident,1991-03-03,United States,Fatal,Unknown,AERONCA,No,1.0,reciprocating,Personal,1.0,1.0,VMC,3,1991,Fatal,0.0,ST.CROIX FALLS
Accident,1991-03-03,United States,Non-Fatal,Destroyed,ROBINSON,No,1.0,reciprocating,Personal,0.0,1.0,VMC,3,1991,Non-Fatal,1.0,GARRISONVILLE
Accident,1991-03-03,United States,Non-Fatal,Unknown,DE HAVILLAND,No,1.0,reciprocating,Unknown,0.0,0.0,VMC,3,1991,Non-Fatal,6.0,FINGER LAKE
Accident,1991-03-03,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,3.0,VMC,3,1991,Non-Fatal,0.0,VAN NUYS
Accident,1991-03-04,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,3,1991,Non-Fatal,0.0,EVERGLADES CITY
Accident,1991-03-05,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,3.0,0.0,IMC,3,1991,Fatal,0.0,BELLINGHAM
Accident,1991-03-05,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,3.0,0.0,IMC,3,1991,Fatal,0.0,BELLINGHAM
Accident,1991-03-05,United States,Non-Fatal,Destroyed,LATHAM,Yes,1.0,reciprocating,Personal,0.0,0.0,VMC,3,1991,Non-Fatal,1.0,GLENS FALLS
Accident,1991-03-05,United States,Fatal,Destroyed,BEECH,No,2.0,reciprocating,Business,2.0,0.0,VMC,3,1991,Fatal,0.0,WHITES CITY
Accident,1991-03-05,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Business,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,LEANDER
Accident,1991-03-05,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,3,1991,Non-Fatal,1.0,TULSA
Accident,1991-03-05,United States,Non-Fatal,Substantial,BEECH,No,2.0,reciprocating,Business,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,FOREST LAKE
Accident,1991-03-05,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,3,1991,Non-Fatal,1.0,CHESAPEAKE
Accident,1991-03-05,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,MURFREESBORO
Accident,1991-03-06,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,FLAGSTAFF
Accident,1991-03-06,United States,Non-Fatal,Substantial,CESSNA,No,2.0,reciprocating,Unknown,0.0,5.0,VMC,3,1991,Non-Fatal,0.0,ST. LOUIS
Accident,1991-03-07,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Unknown,1.0,0.0,VMC,3,1991,Fatal,0.0,PALM SPRINGS
Accident,1991-03-07,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,3,1991,Non-Fatal,1.0,EAST SWANZEY
Accident,1991-03-07,United States,Non-Fatal,Substantial,PIPER,No,2.0,reciprocating,Executive/corporate,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,RANCOCAS
Accident,1991-03-07,United States,Fatal,Substantial,BELL,No,1.0,turbo shaft,Other Work Use,1.0,2.0,VMC,3,1991,Fatal,0.0,HIGH ISLAND
Accident,1991-03-07,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,3,1991,Non-Fatal,1.0,HAGERSTOWN
Accident,1991-03-08,United States,Non-Fatal,Destroyed,BELL,No,1.0,turbo shaft,Unknown,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,HONOLULU
Incident,1991-03-08,United States,Fatal,Minor,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,3,1991,Fatal,0.0,SPARREVOHN AFS
Accident,1991-03-08,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,GIG HARBOR
Accident,1991-03-08,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,TUCSON
Accident,1991-03-08,United States,Fatal,Substantial,CESSNA,No,1.0,reciprocating,Aerial Application,1.0,0.0,VMC,3,1991,Fatal,0.0,HARPER
Accident,1991-03-08,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Unknown,0.0,3.0,VMC,3,1991,Non-Fatal,0.0,SHAGELUK
Accident,1991-03-09,United States,Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,3.0,0.0,VMC,3,1991,Fatal,0.0,KEY WEST
Accident,1991-03-09,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,SEATTLE
Accident,1991-03-09,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,SKYKOMISH
Accident,1991-03-09,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,3,1991,Non-Fatal,1.0,MIAMISBURG
Accident,1991-03-09,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,3,1991,Non-Fatal,1.0,GREENWOOD
Accident,1991-03-09,United States,Non-Fatal,Substantial,BELL,No,1.0,reciprocating,Aerial Application,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,FARMINGTON
Accident,1991-03-10,United States,Non-Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,0.0,4.0,VMC,3,1991,Non-Fatal,0.0,ENGLEWOOD
Accident,1991-03-10,United States,Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,2.0,0.0,VMC,3,1991,Fatal,0.0,STERLING
Accident,1991-03-10,United States,Non-Fatal,Substantial,MOONEY,No,1.0,reciprocating,Personal,0.0,0.0,VMC,3,1991,Non-Fatal,1.0,LOA
Accident,1991-03-10,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,AMOS LAKES
Accident,1991-03-11,United States,Non-Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,SANTA ANA
Accident,1991-03-11,United States,Non-Fatal,Substantial,HUGHES,No,1.0,turbo shaft,Business,0.0,3.0,VMC,3,1991,Non-Fatal,0.0,ROSEBURG
Accident,1991-03-11,United States,Non-Fatal,Substantial,CESSNA,No,2.0,reciprocating,Positioning,0.0,0.0,VMC,3,1991,Non-Fatal,6.0,TUCSON
Accident,1991-03-11,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,3,1991,Non-Fatal,2.0,ATIGAN PASS
Accident,1991-03-12,United States,Non-Fatal,Destroyed,DOUGLAS,No,4.0,turbo fan,Unknown,0.0,3.0,VMC,3,1991,Non-Fatal,2.0,JAMAICA
Accident,1991-03-12,United States,Fatal,Destroyed,BARTHOLOMEW KOLB,Yes,1.0,reciprocating,Personal,1.0,0.0,VMC,3,1991,Fatal,0.0,BRONSON
Accident,1991-03-12,United States,Non-Fatal,Destroyed,BEECH,No,1.0,reciprocating,Business,0.0,0.0,IMC,3,1991,Non-Fatal,2.0,OGALLALA
Accident,1991-03-12,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,4.0,VMC,3,1991,Non-Fatal,0.0,FALL RIVER
Accident,1991-03-12,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,CALDWELL
Accident,1991-03-12,United States,Non-Fatal,Substantial,BELL,No,1.0,turbo shaft,Aerial Application,0.0,0.0,VMC,3,1991,Non-Fatal,1.0,VERO BEACH
Accident,1991-03-12,United States,Non-Fatal,Substantial,HELIO,No,1.0,reciprocating,Business,0.0,4.0,VMC,3,1991,Non-Fatal,0.0,DUNLAP
Accident,1991-03-13,United States,Fatal,Destroyed,CESSNA,No,2.0,reciprocating,Personal,3.0,0.0,IMC,3,1991,Fatal,0.0,GORMAN
Accident,1991-03-13,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,ANGOLA
Accident,1991-03-13,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Business,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,HATTIESBURG
Accident,1991-03-13,United States,Non-Fatal,Substantial,PIPER,No,2.0,reciprocating,Executive/corporate,0.0,1.0,IMC,3,1991,Non-Fatal,1.0,LAWRENCEVILLE
Accident,1991-03-14,United States,Non-Fatal,Destroyed,ELLIOTT,Yes,1.0,reciprocating,Personal,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,EUSTIS
Accident,1991-03-14,United States,Non-Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,IMC,3,1991,Non-Fatal,4.0,PRINCETON
Accident,1991-03-14,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,3,1991,Non-Fatal,2.0,PANAMA CITY
Accident,1991-03-14,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Business,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,LUBBOCK
Accident,1991-03-14,United States,Non-Fatal,Substantial,LUSCOMBE,No,1.0,reciprocating,Personal,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,FLUSHING
Accident,1991-03-15,United States,Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,2.0,0.0,IMC,3,1991,Fatal,0.0,NEW BRAUNFELS
Accident,1991-03-15,United States,Non-Fatal,Substantial,AIR TRACTOR,No,1.0,reciprocating,Aerial Application,0.0,0.0,VMC,3,1991,Non-Fatal,1.0,AVON
Accident,1991-03-15,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,ELOY
Accident,1991-03-16,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,2.0,0.0,UNK,3,1991,Fatal,0.0,BUCKEYE
Accident,1991-03-16,United States,Fatal,Destroyed,HAWKER SIDDELEY,No,2.0,turbo jet,Personal,10.0,0.0,VMC,3,1991,Fatal,0.0,SAN DIEGO
Accident,1991-03-16,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,PULLMAN
Accident,1991-03-16,United States,Non-Fatal,Substantial,CLYDE L. KING,Yes,1.0,reciprocating,Personal,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,AURORA
Accident,1991-03-16,United States,Non-Fatal,Substantial,HUGHES,No,1.0,reciprocating,Personal,0.0,2.0,IMC,3,1991,Non-Fatal,0.0,ADDISON
Accident,1991-03-16,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,3,1991,Non-Fatal,0.0,BRIDGMAN
Accident,1991-03-16,United States,Fatal,Substantial,BENSON,Yes,1.0,reciprocating,Personal,1.0,0.0,VMC,3,1991,Fatal,0.0,HARTSELLE
Accident,1991-03-16,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Unknown,0.0,8.0,VMC,3,1991,Non-Fatal,0.0,LAS VEGAS
Accident,1991-03-17,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Personal,4.0,0.0,IMC,3,1991,Fatal,0.0,BRONSON
Accident,1991-03-17,United States,Fatal,Destroyed,PIPER,No,2.0,reciprocating,Business,4.0,0.0,IMC,3,1991,Fatal,0.0,THIEF RIVER FLS
Accident,1991-03-17,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,4.0,VMC,3,1991,Non-Fatal,0.0,LEROY
Accident,1991-03-17,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,PHILLIPSBURG
Accident,1991-03-17,United States,Non-Fatal,Substantial,MOONEY,No,1.0,reciprocating,Personal,0.0,3.0,VMC,3,1991,Non-Fatal,0.0,HERLONG
Accident,1991-03-17,United States,Non-Fatal,Substantial,GRUMMAN,No,1.0,reciprocating,Aerial Application,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,BONITA
Accident,1991-03-17,United States,Non-Fatal,Substantial,BOEING,No,1.0,reciprocating,Personal,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,NORTH PLATTE
Accident,1991-03-17,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,5.0,VMC,3,1991,Non-Fatal,0.0,ROANOKE
Accident,1991-03-18,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Business,2.0,0.0,IMC,3,1991,Fatal,0.0,HAMILTON
Incident,1991-03-18,United States,Fatal,Minor,BEECH,No,2.0,turbo prop,Unknown,0.0,2.0,VMC,3,1991,Fatal,0.0,SHAGELUK
Accident,1991-03-18,United States,Non-Fatal,Substantial,SIKORSKY,No,1.0,reciprocating,Aerial Application,0.0,1.0,VMC,3,1991,Non-Fatal,0.0,RICHVALE
Accident,1991-03-18,United States,Non-Fatal,Substantial,ROCKWELL,No,1.0,reciprocating,Personal,0.0,0.0,VMC,3,1991,Non-Fatal,2.0,NEDERLAND
Accident,1991-03-18,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,COLORADO SPRING
Accident,1991-03-19,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Business,2.0,0.0,IMC,3,1991,Fatal,0.0,VACAVILLE
Accident,1991-03-19,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,3,1991,Non-Fatal,0.0,MIAMI
Accident,1991-03-19,United States,Non-Fatal,Substantial,MONOCOUPE AIRCRAFT,No,1.0,reciprocating,Personal,0.0,0.0,VMC,3,1991,Non-Fatal,1.0,LAFAYETTE
